MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/17/2021 3:14:02 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
3.6367188	0.098274238	1.0082294	-0.004463024	-0.01161195
3.6513672	0.1128916	1.0077243	-0.0044308696	-0.011288412
3.6660156	0.10797822	1.008564	-0.00443165	-0.011342566
3.6806641	0.098499879	1.0079398	-0.0045016892	-0.011715
3.6953125	0.11441947	1.0071894	-0.0044935183	-0.011801559
3.7099609	0.10442485	1.007148	-0.0044573103	-0.011509316
3.7246094	0.10540494	1.0080816	-0.0044040848	-0.01129225
3.7392578	0.12043247	1.0068669	-0.0044325362	-0.011475137
3.7539063	0.10398079	1.0092703	-0.0044662948	-0.01160492
3.7685547	0.11448848	1.0075257	-0.004470503	-0.011575696
3.7832031	0.11625548	1.0094632	-0.0045282892	-0.011646812
3.7978516	0.10183667	1.006831	-0.0044188886	-0.011481032
3.8125	0.12083545	1.0095389	-0.0044430899	-0.011335324
3.8271484	0.11048581	1.0077089	-0.0044526914	-0.011540232
3.8417969	0.10767957	1.0076913	-0.0044861129	-0.011697543
3.8564453	0.12072108	1.0082906	-0.0044801175	-0.011714175
3.8710938	0.1060755	1.0101802	-0.0044094631	-0.011325962
3.8857422	0.11281133	1.0088261	-0.0043887454	-0.011307156
3.9003906	0.11725808	1.0086317	-0.0044741896	-0.01164105
3.9150391	0.10326227	1.0089203	-0.004490729	-0.011796376
3.9296875	0.11825116	1.0085163	-0.0044581266	-0.0115421
3.9443359	0.11107694	1.0124443	-0.0044537624	-0.011339431
3.9589844	0.10010382	1.0127554	-0.0045034951	-0.011468991
3.9736328	0.11368122	1.0126661	-0.0044367821	-0.011531096
3.9882813	0.10099343	1.0130614	-0.0044681602	-0.011623593
4.0029297	0.093382567	1.0103273	-0.0044769412	-0.01169564
4.0175781	0.10551742	1.0093575	-0.0044494341	-0.011486351
4.0322266	0.091270037	1.0089519	-0.0044159605	-0.011316931
4.046875	0.10003231	1.010733	-0.0044673146	-0.011475973
4.0615234	0.10405562	1.0069354	-0.0045187999	-0.011736168
4.0761719	0.090813026	1.0043826	-0.0044924882	-0.011717837
4.0908203	0.11039733	1.0047501	-0.0043671932	-0.011383294
4.1054688	0.11039845	1.0099018	-0.0043889093	-0.011267466
4.1201172	0.099767759	1.0087087	-0.0045119096	-0.011620876
4.1347656	0.11831976	1.0105522	-0.0045197844	-0.011812895
4.1494141	0.10578256	1.0084325	-0.004464088	-0.011550832
4.1640625	0.10962657	1.0061839	-0.0044519855	-0.011414654
4.1787109	0.12137239	1.0116311	-0.0044418238	-0.011434823
4.1933594	0.10555566	1.0089999	-0.0044659702	-0.011490579
4.2080078	0.11816982	1.0087961	-0.0044885618	-0.011608508
4.2226563	0.11420226	1.0088503	-0.0045211622	-0.011749211
4.2373047	0.10567897	1.0104113	-0.0045111696	-0.011525469
4.2519531	0.12121163	1.0092205	-0.0044578677	-0.011343881
4.2666016	0.11012165	1.00931	-0.0044547147	-0.011423118
4.28125	0.10889165	1.0089706	-0.0045357719	-0.011729953
4.2958984	0.12226479	1.0117178	-0.0044862479	-0.011738324
4.3105469	0.10703501	1.0100728	-0.0044250097	-0.011377153
4.3251953	0.1149023	1.0099437	-0.0044279895	-0.011223841
4.3398438	0.11864176	1.0116752	-0.0045054168	-0.011581491
