MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.021484	s	12/20/2021 1:28:43 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
3.609375	0.052724119	-14.9637	-0.0023297525	-0.0089022787
3.6240234	0.039514985	-14.963908	-0.0022957723	-0.0087974695
3.6386719	0.052011635	-14.963698	-0.0023783187	-0.009030655
3.6533203	0.047642384	-14.963646	-0.0023781576	-0.0091522941
3.6679688	0.037423678	-14.963267	-0.0023585877	-0.0090698088
3.6826172	0.058005944	-14.962935	-0.0022295057	-0.0088082971
3.6972656	0.041127373	-14.963227	-0.0023098334	-0.0088225873
3.7119141	0.039034273	-14.962556	-0.00236769	-0.0091616055
3.7265625	0.061197132	-14.962239	-0.0023647419	-0.0091852052
3.7412109	0.036747001	-14.962654	-0.0022969646	-0.0089666266
3.7558594	0.043609746	-14.96205	-0.0022808618	-0.0087535344
3.7705078	0.060280897	-14.961575	-0.0023532968	-0.0089752702
3.7851563	0.037156448	-14.962037	-0.0023344844	-0.0091396309
3.7998047	0.048623811	-14.961852	-0.0023224675	-0.0090920478
3.8144531	0.048343308	-14.96111	-0.0023864494	-0.0091229975
3.8291016	0.037671003	-14.961598	-0.0022916561	-0.0089001404
3.84375	0.057459604	-14.961633	-0.0023077887	-0.0088080009
3.8583984	0.042143516	-14.961219	-0.0023531562	-0.0089904554
3.8730469	0.04610258	-14.960702	-0.0023563295	-0.0092354538
3.8876953	0.058343641	-14.961447	-0.0023584957	-0.0090769455
3.9023438	0.032299019	-14.961001	-0.0023149084	-0.0087837996
3.9169922	0.052099738	-14.960975	-0.0023033065	-0.0087731807
3.9316406	0.057452504	-14.960291	-0.0023431659	-0.009101796
3.9462891	0.032287445	-14.960374	-0.0024258029	-0.0092245163
3.9609375	0.055411313	-14.959984	-0.0023169965	-0.0090159681
3.9755859	0.051466055	-14.960061	-0.0022581571	-0.0088202124
3.9902344	0.041917719	-14.960199	-0.0023281239	-0.008950185
4.0048828	0.058131114	-14.959293	-0.0022990832	-0.0090353461
4.0195313	0.044274546	-14.959483	-0.0023448498	-0.0091064721
4.0341797	0.049292337	-14.959361	-0.0023821839	-0.009117214
4.0488281	0.051591575	-14.959669	-0.0023270354	-0.0089678215
4.0634766	0.037157401	-14.959267	-0.0022662301	-0.0088212192
4.078125	0.060931657	-14.958817	-0.0023308867	-0.0089634638
4.0927734	0.050527304	-14.958635	-0.0023714763	-0.0091804024
4.1074219	0.036709331	-14.957839	-0.0023320909	-0.009107504
4.1220703	0.063699819	-14.957656	-0.0022984971	-0.0087815719
4.1367188	0.047496259	-14.957699	-0.0022998457	-0.0087485965
4.1513672	0.041946705	-14.957671	-0.0023588114	-0.0090830615
4.1660156	0.061231926	-14.958079	-0.0023655097	-0.0092514511
4.1806641	0.041173358	-14.957123	-0.0023424481	-0.0090087727
4.1953125	0.051173735	-14.958191	-0.0023072616	-0.0088173039
4.2099609	0.058637857	-14.957062	-0.002354037	-0.0088862497
4.2246094	0.040327951	-14.957102	-0.002359343	-0.0089410357
4.2392578	0.064202063	-14.956482	-0.002334391	-0.0091073392
4.2539063	0.046676449	-14.956856	-0.0023927893	-0.0091799097
4.2685547	0.042165648	-14.956772	-0.0023615523	-0.0089759734
4.2832031	0.066933528	-14.956109	-0.0023242268	-0.0087826541
4.2978516	0.040899199	-14.95529	-0.0022960994	-0.0088980291
4.3125	0.048954524	-14.956114	-0.0023615896	-0.0091915922
4.3271484	0.064368054	-14.955672	-0.002364831	-0.0091579817
4.3417969	0.038983934	-14.955552	-0.0022952228	-0.0088456292
4.3564453	0.058195036	-14.955992	-0.0022841406	-0.0087424945
4.3710938	0.056950964	-14.955529	-0.0023683798	-0.0089971963
4.3857422	0.042065319	-14.9543	-0.002362862	-0.0092753358
4.4003906	0.060191385	-14.955322	-0.0023395384	-0.0090393955
4.4150391	0.047282975	-14.955175	-0.0022849168	-0.0089372126
4.4296875	0.050408341	-14.9557	-0.002384006	-0.0089268032
4.4443359	0.066189378	-14.954732	-0.0022721156	-0.0089080548
4.4589844	0.0449556	-14.954334	-0.0023425282	-0.0090494622
4.4736328	0.058277342	-14.954713	-0.0023897889	-0.0091863619
4.4882813	0.062645793	-14.954218	-0.0023393545	-0.0090250941
4.5029297	0.03922319	-14.95464	-0.0022814823	-0.0088286139
4.5175781	0.062599622	-14.954051	-0.002306601	-0.0088596446
4.5322266	0.057017855	-14.954008	-0.0024450698	-0.0091409981
4.546875	0.042562343	-14.954151	-0.0023811697	-0.0092019159
4.5615234	0.06477461	-14.954101	-0.002309117	-0.0088711539
4.5761719	0.049769152	-14.954209	-0.0022800942	-0.0087710405
4.5908203	0.055183675	-14.952986	-0.0023620767	-0.0089478968
4.6054688	0.064512059	-14.953277	-0.0023786547	-0.0091479924
4.6201172	0.040246867	-14.953396	-0.0023136309	-0.0090315836
4.6347656	0.062884562	-14.953346	-0.0023190775	-0.0090456856
4.6494141	0.057588674	-14.952785	-0.0023191834	-0.0089546843
4.6640625	0.042614557	-14.952953	-0.002258868	-0.0088331206
4.6787109	0.071877234	-14.952807	-0.0023418141	-0.0089822728
4.6933594	0.051260326	-14.953401	-0.0023961149	-0.0091996491
4.7080078	0.046884939	-14.952045	-0.0023610233	-0.0090376623
4.7226563	0.069344133	-14.952495	-0.0022690308	-0.0087893028
4.7373047	0.048643146	-14.952512	-0.0019923896	-0.0089109913
4.7519531	0.05629367	-14.952414	-0.0020808007	-0.0092249531
4.7666016	0.063757956	-14.952144	-0.0020586948	-0.0093255173
4.78125	0.046285968	-14.951844	-0.0023328853	-0.0089147706
4.7958984	0.066306695	-14.950998	-0.0022695644	-0.0087515144
4.8105469	0.057108879	-14.951311	-0.0023394255	-0.0089060385
4.8251953	0.048565205	-14.951145	-0.0023683647	-0.0090507464
4.8398438	0.071250863	-14.950365	-0.0020313391	-0.0091854744
4.8544922	0.047894619	-14.951113	-0.0020098225	-0.0092484178
4.8691406	0.051734067	-14.950675	-0.00199694	-0.008998367
4.8837891	0.071945988	-14.95128	-0.0020018967	-0.0088580707
4.8984375	0.046497811	-14.950505	-0.0020271568	-0.0090802219
4.9130859	0.059980627	-14.950602	-0.0020656406	-0.0092647308
4.9277344	0.062882967	-14.95085	-0.0020370088	-0.0092550125
4.9423828	0.048350748	-14.950925	-0.001950999	-0.008888416
4.9570313	0.067264244	-14.950121	-0.0019813366	-0.0088668354
4.9716797	0.05361018	-14.950602	-0.0020385124	-0.0092197871
4.9863281	0.051525693	-14.950559	-0.0020792589	-0.0093439575
5.0009766	0.068603255	-14.949615	-0.0020132747	-0.0090898462
5.015625	0.046589091	-14.950686	-0.0019853264	-0.0089464234
5.0302734	0.06272053	-14.950228	-0.002031683	-0.0089960257
5.0449219	0.069773763	-14.949775	-0.0020383061	-0.0090633575
5.0595703	0.045112316	-14.949459	-0.0023701068	-0.0090646641
5.0742188	0.067899324	-14.94912	-0.0023630017	-0.0091460105
5.0888672	0.058561277	-14.949557	-0.0023505152	-0.0089297956
5.1035156	0.048686851	-14.949681	-0.0023211068	-0.0088138208
5.1181641	0.070462741	-14.948485	-0.0023660972	-0.0088978773
5.1328125	0.053623673	-14.948999	-0.0024166878	-0.0091584809
5.1474609	0.055703189	-14.948998	-0.0023720437	-0.009140892
5.1621094	0.068628989	-14.948691	-0.0023009339	-0.0087859966
5.1767578	0.049243756	-14.948508	-0.0023015232	-0.0087639913
5.1914063	0.065226138	-14.948705	-0.0023347188	-0.0090799183
5.2060547	0.063803591	-14.948745	-0.0024112519	-0.0092267655
5.2207031	0.044457294	-14.949682	-0.0023150868	-0.0090273377
5.2353516	0.071582295	-14.948357	-0.0023292154	-0.0088939667
5.25	0.060599782	-14.948015	-0.0023221255	-0.008917911
5.2646484	0.0526761	-14.948475	-0.0023119696	-0.0089184176
5.2792969	0.07661543	-14.947928	-0.0023458085	-0.0090529872
5.2939453	0.05253569	-14.948222	-0.0024358048	-0.0091601843
5.3085938	0.058037899	-14.947157	-0.0023620187	-0.0089908838
5.3232422	0.070270121	-14.947544	-0.0022233238	-0.0088173328
5.3378906	0.05089419	-14.947499	-0.0023691305	-0.0089250738
5.3525391	0.067233197	-14.947495	-0.0020975948	-0.009263536
5.3671875	0.063313507	-14.947945	-0.0020551048	-0.0092713526
5.3818359	0.050969951	-14.947057	-0.0020029526	-0.0089337081
5.3964844	0.074556209	-14.947483	-0.0019872221	-0.0088092629
5.4111328	0.057459198	-14.946747	-0.0020663398	-0.009112888
5.4257813	0.057994813	-14.946273	-0.0020702777	-0.0092867231
5.4404297	0.071750574	-14.946842	-0.0020422149	-0.0092215966
5.4550781	0.051494729	-14.946252	-0.0023439093	-0.008927254
5.4697266	0.066159055	-14.946898	-0.0023381298	-0.0088867974
5.484375	0.068573214	-14.945979	-0.0023021549	-0.0088634342
5.4990234	0.055719346	-14.94648	-0.0023734479	-0.0090327095
5.5136719	0.069638997	-14.945942	-0.0024136507	-0.0091856429
5.5283203	0.063768789	-14.946142	-0.0023668993	-0.0089807706
5.5429688	0.055381697	-14.946513	-0.0023099585	-0.0087383334
5.5576172	0.073394455	-14.945793	-0.0023102998	-0.008839014
5.5722656	0.055408951	-14.945274	-0.0024118556	-0.0091406992
5.5869141	0.064489424	-14.945044	-0.0023594338	-0.0092104226
5.6015625	0.076013893	-14.944579	-0.0023418427	-0.0089082383
5.6162109	0.051833149	-14.945328	-0.002316982	-0.0087616006
5.6308594	0.073355816	-14.944612	-0.0020513078	-0.009063717
5.6455078	0.071292877	-14.944902	-0.0020892103	-0.0091778599
5.6601563	0.050183438	-14.944281	-0.0020314739	-0.0091899503
5.6748047	0.074612044	-14.944702	-0.0020620043	-0.0091748172
5.6894531	0.061429683	-14.944203	-0.0020145085	-0.0090034707
5.7041016	0.060815591	-14.943976	-0.0019633335	-0.0089015616
5.71875	0.078193195	-14.944034	-0.0020290443	-0.0090857754
5.7333984	0.054579746	-14.944037	-0.0020850343	-0.0092247073
5.7480469	0.069460496	-14.943884	-0.0020275363	-0.0091424128
5.7626953	0.072326936	-14.943482	-0.0019688257	-0.0089154011
5.7773438	0.056095392	-14.943336	-0.0019920096	-0.008846418
5.7919922	0.074903078	-14.943332	-0.0020896969	-0.0091924975
5.8066406	0.067056477	-14.943457	-0.0020618227	-0.0093205841
5.8212891	0.058017444	-14.94302	-0.0019805974	-0.0090565709
5.8359375	0.079297736	-14.942985	-0.0019848538	-0.008950986
5.8505859	0.063118018	-14.943478	-0.0020047748	-0.009032093
