MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	15.019531	s	12/20/2021 2:09:56 PM
Time	ESH B Force	ESH B Displacement	Analog In 2	Analog In 1
s	kN	mm	V	V
4.75	0.36837423	-14.953489	-0.0031473809	-0.010587303
4.7646484	0.37691903	-14.95368	-0.0031366034	-0.010808852
4.7792969	0.37257668	-14.953084	-0.003230813	-0.010970151
4.7939453	0.3668566	-14.952781	-0.0031430284	-0.010784941
4.8085938	0.37536702	-14.952406	-0.0031403243	-0.010532941
4.8232422	0.37355438	-14.95253	-0.0031390446	-0.010594781
4.8378906	0.37222198	-14.952395	-0.0032818199	-0.010896525
4.8525391	0.38035715	-14.952138	-0.0031993759	-0.010952784
4.8671875	0.37601978	-14.952211	-0.0031157434	-0.010634576
4.8818359	0.37972173	-14.951926	-0.0031460775	-0.01014152
4.8964844	0.38448235	-14.950635	-0.003157564	-0.010417913
4.9111328	0.37759772	-14.951266	-0.0031808987	-0.010576295
4.9257813	0.38250309	-14.950895	-0.0031838242	-0.010526096
4.9404297	0.38274226	-14.950945	-0.003169724	-0.010482844
4.9550781	0.37924802	-14.950953	-0.003182915	-0.0103622
4.9697266	0.39057329	-14.950421	-0.0031081622	-0.01028826
4.984375	0.38864189	-14.950222	-0.0031894287	-0.010466761
4.9990234	0.38642731	-14.950052	-0.0031664935	-0.010620673
5.0136719	0.39409891	-14.950231	-0.0031683333	-0.010501881
5.0283203	0.38901591	-14.949105	-0.0031229225	-0.010239817
5.0429688	0.39297944	-14.949971	-0.0031216198	-0.01027139
5.0576172	0.39818871	-14.950294	-0.0031956926	-0.010620904
5.0722656	0.39206317	-14.949012	-0.003172854	-0.010690001
5.0869141	0.39997098	-14.949073	-0.0031579637	-0.010383409
5.1015625	0.39960781	-14.948863	-0.003111315	-0.010158559
5.1162109	0.39902598	-14.948413	-0.0031431722	-0.010410595
5.1308594	0.40683171	-14.947462	-0.0031757411	-0.010566524
5.1455078	0.39874965	-14.947979	-0.0031674085	-0.010545404
5.1601563	0.40297902	-14.947754	-0.003230229	-0.010516169
5.1748047	0.40762654	-14.947581	-0.003146227	-0.010402862
5.1894531	0.40075529	-14.947088	-0.0031380793	-0.010255596
5.2041016	0.41032052	-14.946829	-0.0031581151	-0.010478247
5.21875	0.40916318	-14.947052	-0.0031806459	-0.010631987
5.2333984	0.40234438	-14.947057	-0.0031754421	-0.010582309
5.2480469	0.41262946	-14.946779	-0.0031225737	-0.010238444
5.2626953	0.40887234	-14.947356	-0.0030906522	-0.010256469
5.2773438	0.40812293	-14.946262	-0.0032225335	-0.010586847
5.2919922	0.41465864	-14.945846	-0.0032051106	-0.010690269
5.3066406	0.40804011	-14.946136	-0.0031896774	-0.010432592
5.3212891	0.41325131	-14.94591	-0.0030688571	-0.010249939
5.3359375	0.41994482	-14.946553	-0.0031256257	-0.010463074
5.3505859	0.41022596	-14.945544	-0.003129744	-0.010429508
5.3652344	0.41878757	-14.94601	-0.0031543351	-0.010470141
5.3798828	0.4162063	-14.945658	-0.0032043494	-0.010597493
5.3945313	0.40771088	-14.945312	-0.00313231	-0.010362385
5.4091797	0.42358214	-14.945038	-0.0030756046	-0.010250929
5.4238281	0.4207356	-14.944484	-0.0031633405	-0.010396083
5.4384766	0.41677925	-14.945006	-0.0031496082	-0.010674313
5.453125	0.42703304	-14.944688	-0.0031591102	-0.010628481
5.4677734	0.41890901	-14.944222	-0.0030974559	-0.010257806
5.4824219	0.42439532	-14.944606	-0.0031054714	-0.010194339
5.4970703	0.427003	-14.94419	-0.003166138	-0.01051596
5.5117188	0.41916788	-14.943692	-0.002904308	-0.010732668
5.5263672	0.4270291	-14.944069	-0.0028429539	-0.010461654
5.5410156	0.42584312	-14.943959	-0.0028183593	-0.010308962
5.5556641	0.426128	-14.943311	-0.0028211791	-0.010394464
5.5703125	0.43391535	-14.943938	-0.0028550173	-0.010370257
5.5849609	0.42813492	-14.943642	-0.0028638842	-0.010523108
5.5996094	0.42407039	-14.943642	-0.0028565305	-0.010614209
5.6142578	0.43062398	-14.944127	-0.0028488899	-0.010402533
5.6289063	0.42185581	-14.943178	-0.0027796053	-0.010236531
5.6435547	0.42995825	-14.943171	-0.0028555712	-0.01039087
5.6582031	0.43129015	-14.943011	-0.0029057739	-0.010659854
5.6728516	0.42550629	-14.9435	-0.0028171916	-0.010625998
5.6875	0.43792164	-14.943218	-0.0027584429	-0.01027857
5.7021484	0.43462986	-14.94268	-0.0028511416	-0.01022421
5.7167969	0.43494055	-14.942474	-0.0029065269	-0.010529299
5.7314453	0.44322348	-14.942211	-0.0028666377	-0.010719078
5.7460938	0.43263623	-14.941762	-0.0028375057	-0.010519236
5.7607422	0.4405356	-14.942137	-0.0028802962	-0.010357936
5.7753906	0.44808912	-14.942326	-0.0028691811	-0.010431922
5.7900391	0.43723595	-14.941637	-0.0028118899	-0.010314361
5.8046875	0.45181781	-14.942063	-0.0028314507	-0.010545571
5.8193359	0.44705841	-14.941271	-0.0028755798	-0.010687726
5.8339844	0.43970338	-14.940431	-0.0028682086	-0.010427894
5.8486328	0.45303607	-14.94072	-0.0028224082	-0.010275317
5.8632813	0.4458597	-14.94067	-0.0028655441	-0.010322463
5.8779297	0.44518301	-14.940956	-0.0028739416	-0.010672998
5.8925781	0.45468706	-14.94077	-0.002886585	-0.010380831
5.9072266	0.44363469	-14.940321	-0.0028272506	-0.010085089
5.921875	0.45428374	-14.940916	-0.0027974241	-0.0099241603
5.9365234	0.45890483	-14.939414	-0.0028697632	-0.010163363
5.9511719	0.44629878	-14.940199	-0.0028904085	-0.010329021
5.9658203	0.4592804	-14.939568	-0.0028846262	-0.010203613
5.9804688	0.45856053	-14.939223	-0.0028440417	-0.010189602
5.9951172	0.45239541	-14.939326	-0.0028427318	-0.010075493
6.0097656	0.46935087	-14.939187	-0.0028248494	-0.0099661741
